0.9777 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.8283 	EXP 	window1: recordFrameIntervals = False
20.8306 	DATA 	Keypress: right
20.8441 	EXP 	letter_left: autoDraw = False
20.8441 	EXP 	letter_right: autoDraw = False
20.8441 	EXP 	letter_left: text = 'A'
20.8441 	EXP 	letter_right: text = 'B'
20.8442 	EXP 	window1: recordFrameIntervals = False
20.9553 	EXP 	letter_left: autoDraw = True
20.9553 	EXP 	letter_right: autoDraw = True
21.3748 	EXP 	New trial (rep=3, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
21.3749 	EXP 	window1: recordFrameIntervals = False
21.3768 	DATA 	Keypress: left
21.3902 	EXP 	letter_left: autoDraw = False
21.3902 	EXP 	letter_right: autoDraw = False
21.3902 	EXP 	letter_left: text = 'A'
21.3902 	EXP 	letter_right: text = 'B'
21.3902 	EXP 	window1: recordFrameIntervals = False
21.5055 	EXP 	letter_left: autoDraw = True
21.5055 	EXP 	letter_right: autoDraw = True
21.8758 	EXP 	New trial (rep=3, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
21.8760 	EXP 	window1: recordFrameIntervals = False
21.8778 	DATA 	Keypress: left
21.8923 	EXP 	letter_left: autoDraw = False
21.8923 	EXP 	letter_right: autoDraw = False
21.8923 	EXP 	letter_left: text = 'A'
21.8923 	EXP 	letter_right: text = 'B'
21.8925 	EXP 	window1: recordFrameIntervals = False
22.0057 	EXP 	letter_left: autoDraw = True
22.0057 	EXP 	letter_right: autoDraw = True
22.3413 	DATA 	Keypress: left
22.3598 	EXP 	New trial (rep=4, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
22.3620 	EXP 	window1: recordFrameIntervals = False
22.3758 	EXP 	letter_left: autoDraw = False
22.3758 	EXP 	letter_right: autoDraw = False
22.3758 	EXP 	letter_left: text = 'B'
22.3758 	EXP 	letter_right: text = 'A'
22.3759 	EXP 	window1: recordFrameIntervals = False
22.4884 	EXP 	letter_left: autoDraw = True
22.4884 	EXP 	letter_right: autoDraw = True
22.8436 	EXP 	New trial (rep=4, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
22.8457 	EXP 	window1: recordFrameIntervals = False
22.8476 	DATA 	Keypress: right
22.8618 	EXP 	letter_left: autoDraw = False
22.8618 	EXP 	letter_right: autoDraw = False
22.8618 	EXP 	letter_left: text = 'A'
22.8618 	EXP 	letter_right: text = 'B'
22.8619 	EXP 	window1: recordFrameIntervals = False
22.9724 	EXP 	letter_left: autoDraw = True
22.9724 	EXP 	letter_right: autoDraw = True
23.3284 	EXP 	New trial (rep=5, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
23.3286 	EXP 	window1: recordFrameIntervals = False
23.3306 	DATA 	Keypress: left
23.3566 	EXP 	letter_left: autoDraw = False
23.3566 	EXP 	letter_right: autoDraw = False
23.3566 	EXP 	letter_left: text = 'A'
23.3566 	EXP 	letter_right: text = 'B'
23.3567 	EXP 	window1: recordFrameIntervals = False
23.4557 	EXP 	letter_left: autoDraw = True
23.4557 	EXP 	letter_right: autoDraw = True
23.8424 	EXP 	New trial (rep=5, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
23.8426 	EXP 	window1: recordFrameIntervals = False
23.8445 	DATA 	Keypress: left
23.8582 	EXP 	letter_left: autoDraw = False
23.8582 	EXP 	letter_right: autoDraw = False
23.8582 	EXP 	letter_left: text = 'A'
23.8582 	EXP 	letter_right: text = 'B'
23.8583 	EXP 	window1: recordFrameIntervals = False
23.9727 	EXP 	letter_left: autoDraw = True
23.9727 	EXP 	letter_right: autoDraw = True
24.3091 	EXP 	New trial (rep=6, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
24.3093 	EXP 	window1: recordFrameIntervals = False
24.3108 	DATA 	Keypress: left
24.3242 	EXP 	letter_left: autoDraw = False
24.3242 	EXP 	letter_right: autoDraw = False
24.3242 	EXP 	letter_left: text = 'A'
24.3242 	EXP 	letter_right: text = 'B'
24.3243 	EXP 	window1: recordFrameIntervals = False
24.4391 	EXP 	letter_left: autoDraw = True
24.4391 	EXP 	letter_right: autoDraw = True
24.8610 	EXP 	New trial (rep=6, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
24.8637 	EXP 	window1: recordFrameIntervals = False
24.8656 	DATA 	Keypress: left
24.8888 	EXP 	letter_left: autoDraw = False
24.8888 	EXP 	letter_right: autoDraw = False
24.8888 	EXP 	letter_left: text = 'B'
24.8888 	EXP 	letter_right: text = 'A'
24.8891 	EXP 	window1: recordFrameIntervals = False
24.9891 	EXP 	letter_left: autoDraw = True
24.9891 	EXP 	letter_right: autoDraw = True
25.3617 	EXP 	New trial (rep=7, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
25.3619 	EXP 	window1: recordFrameIntervals = False
25.3640 	DATA 	Keypress: right
25.3900 	EXP 	letter_left: autoDraw = False
25.3900 	EXP 	letter_right: autoDraw = False
25.3900 	EXP 	letter_left: text = 'B'
25.3900 	EXP 	letter_right: text = 'A'
25.3903 	EXP 	window1: recordFrameIntervals = False
25.4899 	EXP 	letter_left: autoDraw = True
25.4899 	EXP 	letter_right: autoDraw = True
25.8944 	EXP 	New trial (rep=7, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
25.8946 	EXP 	window1: recordFrameIntervals = False
25.8966 	DATA 	Keypress: right
25.9103 	EXP 	letter_left: autoDraw = False
25.9103 	EXP 	letter_right: autoDraw = False
25.9103 	EXP 	letter_left: text = 'B'
25.9103 	EXP 	letter_right: text = 'A'
25.9106 	EXP 	window1: recordFrameIntervals = False
26.0228 	EXP 	letter_left: autoDraw = True
26.0228 	EXP 	letter_right: autoDraw = True
26.3780 	EXP 	New trial (rep=8, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
26.3809 	EXP 	window1: recordFrameIntervals = False
26.3827 	DATA 	Keypress: right
26.4079 	EXP 	letter_left: autoDraw = False
26.4079 	EXP 	letter_right: autoDraw = False
26.4079 	EXP 	letter_left: text = 'A'
26.4079 	EXP 	letter_right: text = 'B'
26.4081 	EXP 	window1: recordFrameIntervals = False
26.5060 	EXP 	letter_left: autoDraw = True
26.5060 	EXP 	letter_right: autoDraw = True
26.8781 	EXP 	New trial (rep=8, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
26.8809 	EXP 	window1: recordFrameIntervals = False
26.8828 	DATA 	Keypress: left
26.9065 	EXP 	letter_left: autoDraw = False
26.9065 	EXP 	letter_right: autoDraw = False
26.9065 	EXP 	letter_left: text = 'B'
26.9065 	EXP 	letter_right: text = 'A'
26.9068 	EXP 	window1: recordFrameIntervals = False
27.0065 	EXP 	letter_left: autoDraw = True
27.0065 	EXP 	letter_right: autoDraw = True
27.3592 	EXP 	New trial (rep=9, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
27.3612 	EXP 	window1: recordFrameIntervals = False
27.3628 	DATA 	Keypress: right
27.3767 	EXP 	letter_left: autoDraw = False
27.3767 	EXP 	letter_right: autoDraw = False
27.3767 	EXP 	letter_left: text = 'A'
27.3767 	EXP 	letter_right: text = 'B'
27.3769 	EXP 	window1: recordFrameIntervals = False
27.4892 	EXP 	letter_left: autoDraw = True
27.4892 	EXP 	letter_right: autoDraw = True
27.8767 	EXP 	New trial (rep=9, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
27.8797 	EXP 	window1: recordFrameIntervals = False
27.8817 	DATA 	Keypress: left
27.9065 	EXP 	letter_left: autoDraw = False
27.9065 	EXP 	letter_right: autoDraw = False
27.9065 	EXP 	letter_left: text = 'B'
27.9065 	EXP 	letter_right: text = 'A'
27.9066 	EXP 	window1: recordFrameIntervals = False
28.0067 	EXP 	letter_left: autoDraw = True
28.0067 	EXP 	letter_right: autoDraw = True
28.3445 	EXP 	New trial (rep=10, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
28.3447 	EXP 	window1: recordFrameIntervals = False
28.3467 	DATA 	Keypress: right
28.3602 	EXP 	letter_left: autoDraw = False
28.3602 	EXP 	letter_right: autoDraw = False
28.3602 	EXP 	letter_left: text = 'B'
28.3602 	EXP 	letter_right: text = 'A'
28.3604 	EXP 	window1: recordFrameIntervals = False
28.4720 	EXP 	letter_left: autoDraw = True
28.4720 	EXP 	letter_right: autoDraw = True
28.9288 	EXP 	New trial (rep=10, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
28.9317 	EXP 	window1: recordFrameIntervals = False
28.9336 	DATA 	Keypress: right
28.9553 	EXP 	letter_left: autoDraw = False
28.9553 	EXP 	letter_right: autoDraw = False
28.9553 	EXP 	letter_left: text = 'A'
28.9553 	EXP 	letter_right: text = 'B'
28.9555 	EXP 	window1: recordFrameIntervals = False
29.0564 	EXP 	letter_left: autoDraw = True
29.0564 	EXP 	letter_right: autoDraw = True
29.4280 	EXP 	New trial (rep=11, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
29.4308 	EXP 	window1: recordFrameIntervals = False
29.4328 	DATA 	Keypress: left
29.4565 	EXP 	letter_left: autoDraw = False
29.4565 	EXP 	letter_right: autoDraw = False
29.4565 	EXP 	letter_left: text = 'B'
29.4565 	EXP 	letter_right: text = 'A'
29.4567 	EXP 	window1: recordFrameIntervals = False
29.5572 	EXP 	letter_left: autoDraw = True
29.5572 	EXP 	letter_right: autoDraw = True
29.9096 	DATA 	Keypress: right
29.9292 	EXP 	New trial (rep=11, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
29.9320 	EXP 	window1: recordFrameIntervals = False
29.9554 	EXP 	letter_left: autoDraw = False
29.9554 	EXP 	letter_right: autoDraw = False
29.9554 	EXP 	letter_left: text = 'A'
29.9554 	EXP 	letter_right: text = 'B'
29.9556 	EXP 	window1: recordFrameIntervals = False
30.0564 	EXP 	letter_left: autoDraw = True
30.0564 	EXP 	letter_right: autoDraw = True
30.4775 	EXP 	New trial (rep=12, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
30.4777 	EXP 	window1: recordFrameIntervals = False
30.4797 	DATA 	Keypress: left
30.4934 	EXP 	letter_left: autoDraw = False
30.4934 	EXP 	letter_right: autoDraw = False
30.4934 	EXP 	letter_left: text = 'A'
30.4934 	EXP 	letter_right: text = 'B'
30.4936 	EXP 	window1: recordFrameIntervals = False
30.6064 	EXP 	letter_left: autoDraw = True
30.6064 	EXP 	letter_right: autoDraw = True
30.9794 	EXP 	New trial (rep=12, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
30.9825 	EXP 	window1: recordFrameIntervals = False
30.9844 	DATA 	Keypress: left
31.0066 	EXP 	letter_left: autoDraw = False
31.0066 	EXP 	letter_right: autoDraw = False
31.0066 	EXP 	letter_left: text = 'B'
31.0066 	EXP 	letter_right: text = 'A'
31.0068 	EXP 	window1: recordFrameIntervals = False
31.1066 	EXP 	letter_left: autoDraw = True
31.1066 	EXP 	letter_right: autoDraw = True
31.4780 	EXP 	New trial (rep=13, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
31.4782 	EXP 	window1: recordFrameIntervals = False
31.4803 	DATA 	Keypress: right
31.5059 	EXP 	letter_left: autoDraw = False
31.5059 	EXP 	letter_right: autoDraw = False
31.5059 	EXP 	letter_left: text = 'B'
31.5059 	EXP 	letter_right: text = 'A'
31.5061 	EXP 	window1: recordFrameIntervals = False
31.6065 	EXP 	letter_left: autoDraw = True
31.6065 	EXP 	letter_right: autoDraw = True
31.9929 	EXP 	New trial (rep=13, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
31.9957 	EXP 	window1: recordFrameIntervals = False
31.9977 	DATA 	Keypress: right
32.0223 	EXP 	letter_left: autoDraw = False
32.0223 	EXP 	letter_right: autoDraw = False
32.0223 	EXP 	letter_left: text = 'A'
32.0223 	EXP 	letter_right: text = 'B'
32.0226 	EXP 	window1: recordFrameIntervals = False
32.1230 	EXP 	letter_left: autoDraw = True
32.1230 	EXP 	letter_right: autoDraw = True
32.4781 	EXP 	New trial (rep=14, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
32.4809 	EXP 	window1: recordFrameIntervals = False
32.4829 	DATA 	Keypress: left
32.5065 	EXP 	letter_left: autoDraw = False
32.5065 	EXP 	letter_right: autoDraw = False
32.5065 	EXP 	letter_left: text = 'B'
32.5065 	EXP 	letter_right: text = 'A'
32.5068 	EXP 	window1: recordFrameIntervals = False
32.6062 	EXP 	letter_left: autoDraw = True
32.6062 	EXP 	letter_right: autoDraw = True
32.9762 	EXP 	New trial (rep=14, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
32.9789 	EXP 	window1: recordFrameIntervals = False
32.9809 	DATA 	Keypress: right
33.0065 	EXP 	letter_left: autoDraw = False
33.0065 	EXP 	letter_right: autoDraw = False
33.0065 	EXP 	letter_left: text = 'A'
33.0065 	EXP 	letter_right: text = 'B'
33.0067 	EXP 	window1: recordFrameIntervals = False
33.1057 	EXP 	letter_left: autoDraw = True
33.1057 	EXP 	letter_right: autoDraw = True
33.5073 	EXP 	New trial (rep=15, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
33.5075 	EXP 	window1: recordFrameIntervals = False
33.5094 	DATA 	Keypress: left
33.5213 	EXP 	letter_left: autoDraw = False
33.5213 	EXP 	letter_right: autoDraw = False
33.5213 	EXP 	letter_left: text = 'A'
33.5213 	EXP 	letter_right: text = 'B'
33.5215 	EXP 	window1: recordFrameIntervals = False
33.6403 	EXP 	letter_left: autoDraw = True
33.6403 	EXP 	letter_right: autoDraw = True
34.0437 	EXP 	New trial (rep=15, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
34.0468 	EXP 	window1: recordFrameIntervals = False
34.0487 	DATA 	Keypress: left
34.0721 	EXP 	letter_left: autoDraw = False
34.0721 	EXP 	letter_right: autoDraw = False
34.0721 	EXP 	letter_left: text = 'B'
34.0721 	EXP 	letter_right: text = 'A'
34.0723 	EXP 	window1: recordFrameIntervals = False
34.1721 	EXP 	letter_left: autoDraw = True
34.1721 	EXP 	letter_right: autoDraw = True
