left,right,correctAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,letter_left.started,letter_left.stopped,letter_right.started,letter_right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,ISI.started,ISI.stopped,participant,session,date,expName,psychopyVersion,frameRate,
A,B,left,29,1,59,0,,,,,50.4851529810112,None,50.4851529810112,None,left,1,0.44402251701103523,0.011838384671136737,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,30,0,60,0,,,,,51.06808361498406,None,51.06808361498406,None,left,1,0.29303405300015584,0.01051928463857621,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,30,1,61,0,,,,,51.50378390500555,None,51.50378390500555,None,left,1,0.3273553110193461,0.011808441660832614,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,31,0,62,1,,,,,51.968304188980255,None,51.968304188980255,None,left,0,0.2887859789771028,0.004770163679495454,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,31,1,63,1,,,,,52.401994655956514,None,52.401994655956514,None,right,1,0.23611659300513566,0.013089476618915796,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,32,0,64,0,,,,,52.78580718796002,None,52.78580718796002,None,left,1,0.40229047695174813,0.011203913658391684,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,32,1,65,0,,,,,53.33489081898006,None,53.33489081898006,None,left,1,0.4274981479975395,0.01308656664332375,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,33,0,66,0,,,,,53.902386761968955,None,53.902386761968955,None,left,1,0.37366613699123263,0.013044818653725088,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,33,1,67,0,,,,,54.41821189399343,None,54.41821189399343,None,left,1,0.4218331649899483,0.010612996702548116,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,34,0,68,1,,,,,54.98433970299084,None,54.98433970299084,None,right,1,0.3836715920479037,0.011265648645348847,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,34,1,69,0,,,,,55.49864013097249,None,55.49864013097249,None,left,1,0.39238364197080955,0.011018832621630281,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,35,0,70,1,,,,,56.03473257395672,None,56.03473257395672,None,right,1,0.3812480350024998,0.0110444626188837,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,35,1,71,1,,,,,56.5529614299885,None,56.5529614299885,None,right,1,0.4559992690337822,0.01200176461134106,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,36,0,72,1,,,,,57.15306098398287,None,57.15306098398287,None,right,1,0.3629081880208105,0.013133734639268368,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,36,1,73,1,,,,,57.66957135300618,None,57.66957135300618,None,right,1,0.36134880100144073,0.012716392637230456,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,37,0,74,0,,,,,58.16826734697679,None,58.16826734697679,None,left,1,0.40764425101224333,0.00908500561490655,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,37,1,75,0,,,,,58.71845203801058,None,58.71845203801058,None,left,1,0.670438526023645,0.010130888666026294,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,38,0,76,1,,,,,59.53483073099051,None,59.53483073099051,None,right,1,0.38506127696018666,0.011393011664040387,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,38,1,77,0,,,,,60.068549531977624,None,60.068549531977624,None,left,1,0.3883296750136651,0.010250453604385257,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,39,0,78,0,,,,,60.60191556200152,None,60.60191556200152,None,left,1,0.3799451860249974,0.01227836060570553,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,39,1,79,1,,,,,61.11840293899877,None,61.11840293899877,None,right,1,0.3734051879728213,0.010934552701655775,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,40,0,80,1,,,,,61.635066409013234,None,61.635066409013234,None,right,1,0.47372307698242366,0.012977457605302334,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,40,1,81,1,,,,,62.252205904980656,None,62.252205904980656,None,right,1,0.3225946720340289,0.013112685643136501,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,41,0,82,1,,,,,62.718309369985946,None,62.718309369985946,None,right,1,0.35549421899486333,0.013029306661337614,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,41,1,83,0,,,,,63.21873595198849,None,63.21873595198849,None,left,1,0.36104027699911967,0.011060735618229955,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,42,0,84,1,,,,,63.71844550897367,None,63.71844550897367,None,right,1,0.39429687504889444,0.010868662677239627,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,42,1,85,0,,,,,64.25208718597423,None,64.25208718597423,None,left,1,0.37167486804537475,0.011030443652998656,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,43,0,86,0,,,,,64.76829378301045,None,64.76829378301045,None,left,1,0.3744337059906684,0.013127214624546468,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,43,1,87,0,,,,,65.28490959695773,None,65.28490959695773,None,left,1,0.4918178600491956,0.013016822573263198,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,44,0,88,1,,,,,65.91844546498032,None,65.91844546498032,None,right,1,0.39224547997582704,0.01099478657124564,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,44,1,89,1,,,,,66.45192102401052,None,66.45192102401052,None,right,1,0.39274139603367075,0.013112257642205805,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,45,0,90,1,,,,,66.98655908898218,None,66.98655908898218,None,right,1,0.3520997970481403,0.01306209567701444,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,45,1,91,1,,,,,67.48498559801374,None,67.48498559801374,None,right,1,0.3546816559974104,0.010137535631656647,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,46,0,92,0,,,,,67.98427775496384,None,67.98427775496384,None,left,1,0.3513609630172141,0.011070300592109561,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,46,1,93,0,,,,,68.48522841499653,None,68.48522841499653,None,left,1,0.33439003996318206,0.01300441165221855,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,47,0,94,0,,,,,68.96853975899285,None,68.96853975899285,None,left,1,0.3460805519716814,0.013097382616251707,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,47,1,95,1,,,,,69.45146596000995,None,69.45146596000995,None,right,1,0.3562498310348019,0.010606566618662328,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,48,0,96,0,,,,,69.95163372496609,None,69.95163372496609,None,left,1,0.37195642496226355,0.011048828659113497,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,48,1,97,1,,,,,70.4680627050111,None,70.4680627050111,None,right,1,0.35747005697339773,0.011041266669053584,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,49,0,98,0,,,,,70.96822419000091,None,70.96822419000091,None,left,1,0.36733720399206504,0.011076779628638178,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,49,1,99,1,,,,,71.48419016198022,None,71.48419016198022,None,right,1,0.38633217196911573,0.011001756589394063,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,50,0,100,0,,,,,72.01797595899552,None,72.01797595899552,None,left,1,0.4005965829710476,0.011231732612941414,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,50,1,101,0,,,,,72.56750856799772,None,72.56750856799772,None,left,1,0.6709943959722295,0.013128195656463504,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,51,0,102,0,,,,,73.3844726299867,None,73.3844726299867,None,left,1,0.3590446839807555,0.013176216627471149,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,51,1,103,1,,,,,73.88515734800603,None,73.88515734800603,None,right,1,0.37231571902520955,0.01105163962347433,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,52,0,104,1,,,,,74.4007796709775,None,74.4007796709775,None,right,1,0.4026768390322104,0.01304873765911907,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,52,1,105,1,,,,,74.95165463601006,None,74.95165463601006,None,right,1,0.3607839649775997,0.013003673637285829,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,53,0,106,0,,,,,75.45157056499738,None,75.45157056499738,None,left,1,0.3788436719914898,0.011089887644629925,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,53,1,107,0,,,,,75.96798222296638,None,75.96798222296638,None,left,1,0.33140774798812345,0.012872903607785702,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,54,0,108,0,,,,,76.43493494100403,None,76.43493494100403,None,left,1,0.4414570080116391,0.0130932237370871,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,54,1,109,1,,,,,77.01861095597269,None,77.01861095597269,None,right,1,0.4107786840177141,0.009739899542182684,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,55,0,110,0,,,,,77.56870061298832,None,77.56870061298832,None,left,1,0.41263958904892206,0.008390533621422946,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,55,1,111,1,,,,,78.11834318796173,None,78.11834318796173,None,right,1,0.3572733639739454,0.010501970653422177,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,56,0,112,1,,,,,78.6178752699634,None,78.6178752699634,None,left,0,0.2855293820030056,0.010876936663407832,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,56,1,113,1,,,,,79.05277957598446,None,79.05277957598446,None,right,1,0.11168705701129511,0.010906759649515152,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,57,0,114,1,,,,,79.30214876501122,None,79.30214876501122,None,right,1,0.3671043340000324,0.012326885596849024,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,57,1,115,0,,,,,79.8193321810104,None,79.8193321810104,None,left,1,0.6780217080377042,0.008412517607212067,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,58,0,116,0,,,,,80.63493399700383,None,80.63493399700383,None,left,1,0.3544705400126986,0.012404373614117503,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,58,1,117,0,,,,,81.13466640596744,None,81.13466640596744,None,left,1,0.34269762702751905,0.011447776632849127,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,59,0,118,0,,,,,81.61812782497145,None,81.61812782497145,None,left,1,0.3252883569803089,0.011427336663473397,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,59,1,119,0,,,,,82.0855938050081,None,82.0855938050081,None,left,1,0.35683161701308563,0.011698655609507114,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,60,0,120,1,,,,,82.58509081800003,None,82.58509081800003,None,right,1,0.3703016059589572,0.008169847598765045,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,60,1,121,0,,,,,83.10124786297092,None,83.10124786297092,None,left,1,0.4081904069753364,0.007939867617096752,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,61,0,122,1,,,,,83.65204933501082,None,83.65204933501082,None,right,1,0.3161654759896919,0.008097173587884754,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,61,1,123,1,,,,,84.10097575798864,None,84.10097575798864,None,right,1,0.47924043698003516,0.011185075622051954,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,62,0,124,0,,,,,84.71769309096271,None,84.71769309096271,None,left,1,0.3685146849602461,0.008914322592318058,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,62,1,125,0,,,,,85.23644983099075,None,85.23644983099075,None,left,1,0.3336760560050607,0.010757188603747636,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,63,0,126,0,,,,,85.71768572495785,None,85.71768572495785,None,left,1,0.47862252604682,0.011118368594907224,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,63,1,127,0,,,,,86.33649517595768,None,86.33649517595768,None,left,1,0.3277165169711225,0.0108702706056647,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,64,0,128,1,,,,,86.80260537698632,None,86.80260537698632,None,right,1,0.3877172850188799,0.008993069641292095,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,64,1,129,1,,,,,87.3350621839636,None,87.3350621839636,None,right,1,0.35916648601414636,0.011266715649981052,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,65,0,130,0,,,,,87.83544827101287,None,87.83544827101287,None,left,1,0.3787380310241133,0.009110188577324152,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,65,1,131,0,,,,,88.35229398298543,None,88.35229398298543,None,left,1,0.37781180400634184,0.011659302632324398,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,66,0,132,1,,,,,88.86872529500397,None,88.86872529500397,None,right,1,0.3724918810185045,0.008804711629636586,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
B,A,right,66,1,133,1,,,,,89.38535057997797,None,89.38535057997797,None,right,1,0.3417193950153887,0.010902560607064515,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
A,B,left,67,0,134,0,,,,,89.86776900000405,None,89.86776900000405,None,left,1,0.34630472597200423,0.00822830863762647,None,aquaman,001,2020_Apr_10_1222,letters,2020.1.2,60.04034051030554,
